температура печи
5.9333332061768e+01 9.9003753662109e+01 0.0000000000000e+00
5.9349998474121e+01 9.9028755187988e+01 0.0000000000000e+00
5.9366664886475e+01 9.9053756713867e+01 0.0000000000000e+00
5.9383335113525e+01 9.9078758239746e+01 0.0000000000000e+00
5.9400001525879e+01 9.9103759765625e+01 0.0000000000000e+00
5.9416667938232e+01 9.9128761291504e+01 0.0000000000000e+00
5.9433334350586e+01 9.9153762817383e+01 0.0000000000000e+00
5.9450000762939e+01 9.9178764343262e+01 0.0000000000000e+00
5.9466667175293e+01 9.9203765869141e+01 0.0000000000000e+00
5.9483333587646e+01 9.9228767395020e+01 0.0000000000000e+00
5.9500000000000e+01 9.9253768920898e+01 0.0000000000000e+00
5.9516666412354e+01 9.9278770446777e+01 0.0000000000000e+00
5.9533332824707e+01 9.9303771972656e+01 0.0000000000000e+00
5.9549999237061e+01 9.9328773498535e+01 0.0000000000000e+00
5.9566665649414e+01 9.9353775024414e+01 0.0000000000000e+00
5.9583332061768e+01 9.9378776550293e+01 0.0000000000000e+00
5.9599998474121e+01 9.9403778076172e+01 0.0000000000000e+00
5.9616664886475e+01 9.9428779602051e+01 0.0000000000000e+00
5.9633335113525e+01 9.9453781127930e+01 0.0000000000000e+00
5.9650001525879e+01 9.9478782653809e+01 0.0000000000000e+00
5.9666667938232e+01 9.9503784179688e+01 0.0000000000000e+00
5.9683334350586e+01 9.9528785705566e+01 0.0000000000000e+00
5.9700000762939e+01 9.9553787231445e+01 0.0000000000000e+00
5.9716667175293e+01 9.9578788757324e+01 0.0000000000000e+00
5.9733333587646e+01 9.9603790283203e+01 0.0000000000000e+00
5.9750000000000e+01 9.9628791809082e+01 0.0000000000000e+00
5.9766666412354e+01 9.9653793334961e+01 0.0000000000000e+00
5.9783332824707e+01 9.9678794860840e+01 0.0000000000000e+00
5.9799999237061e+01 9.9703796386719e+01 0.0000000000000e+00
5.9816665649414e+01 9.9728797912598e+01 0.0000000000000e+00
5.9833332061768e+01 9.9753799438477e+01 0.0000000000000e+00
5.9849998474121e+01 9.9778800964355e+01 0.0000000000000e+00
5.9866664886475e+01 9.9803802490234e+01 0.0000000000000e+00
5.9883335113525e+01 9.9828804016113e+01 0.0000000000000e+00
5.9900001525879e+01 9.9853805541992e+01 0.0000000000000e+00
5.9916667938232e+01 9.9878807067871e+01 0.0000000000000e+00
5.9933334350586e+01 9.9903808593750e+01 0.0000000000000e+00
5.9950000762939e+01 9.9928810119629e+01 0.0000000000000e+00
5.9966667175293e+01 9.9953811645508e+01 0.0000000000000e+00
5.9983333587646e+01 9.9978813171387e+01 0.0000000000000e+00
-
температура металла
1.6666667535901e-02 1.0000004768372e+01 0.0000000000000e+00
3.3333335071802e-02 1.0000014305115e+01 0.0000000000000e+00
5.0000000745058e-02 1.0000028610229e+01 0.0000000000000e+00
6.6666670143604e-02 1.0000046730042e+01 0.0000000000000e+00
8.3333335816860e-02 1.0000069618225e+01 0.0000000000000e+00
1.0000000149012e-01 1.0000097274780e+01 0.0000000000000e+00
1.1666666716337e-01 1.0000129699707e+01 0.0000000000000e+00
1.3333334028721e-01 1.0000166893005e+01 0.0000000000000e+00
1.5000000596046e-01 1.0000208854675e+01 0.0000000000000e+00
1.6666667163372e-01 1.0000255584717e+01 0.0000000000000e+00
1.8333333730698e-01 1.0000306129456e+01 0.0000000000000e+00
2.0000000298023e-01 1.0000361442566e+01 0.0000000000000e+00
2.1666666865349e-01 1.0000421524048e+01 0.0000000000000e+00
2.3333333432674e-01 1.0000486373901e+01 0.0000000000000e+00
2.5000000000000e-01 1.0000555992126e+01 0.0000000000000e+00
2.6666668057442e-01 1.0000630378723e+01 0.0000000000000e+00
2.8333333134651e-01 1.0000708580017e+01 0.0000000000000e+00
3.0000001192093e-01 1.0000791549683e+01 0.0000000000000e+00
3.1666666269302e-01 1.0000879287720e+01 0.0000000000000e+00
3.3333334326744e-01 1.0000971794128e+01 0.0000000000000e+00
3.4999999403954e-01 1.0001069068909e+01 0.0000000000000e+00
3.6666667461395e-01 1.0001171112061e+01 0.0000000000000e+00
3.8333332538605e-01 1.0001276969910e+01 0.0000000000000e+00
4.0000000596046e-01 1.0001387596130e+01 0.0000000000000e+00
4.1666665673256e-01 1.0001502990723e+01 0.0000000000000e+00
4.3333333730698e-01 1.0001623153687e+01 0.0000000000000e+00
4.4999998807907e-01 1.0001748085022e+01 0.0000000000000e+00
4.6666666865349e-01 1.0001877784729e+01 0.0000000000000e+00
4.8333331942558e-01 1.0002011299133e+01 0.0000000000000e+00
5.0000000000000e-01 1.0002149581909e+01 0.0000000000000e+00
5.1666665077209e-01 1.0002292633057e+01 0.0000000000000e+00
5.3333336114883e-01 1.0002440452576e+01 0.0000000000000e+00
5.5000001192093e-01 1.0002593040466e+01 0.0000000000000e+00
5.6666666269302e-01 1.0002750396729e+01 0.0000000000000e+00
5.8333331346512e-01 1.0002911567688e+01 0.0000000000000e+00
6.0000002384186e-01 1.0003077507019e+01 0.0000000000000e+00
6.1666667461395e-01 1.0003248214722e+01 0.0000000000000e+00
6.3333332538605e-01 1.0003423690796e+01 0.0000000000000e+00
6.4999997615814e-01 1.0003603935242e+01 0.0000000000000e+00
6.6666668653488e-01 1.0003787994385e+01 0.0000000000000e+00
6.8333333730698e-01 1.0003976821899e+01 0.0000000000000e+00
6.9999998807907e-01 1.0004170417786e+01 0.0000000000000e+00
7.1666663885117e-01 1.0004368782043e+01 0.0000000000000e+00
7.3333334922791e-01 1.0004571914673e+01 0.0000000000000e+00
7.5000000000000e-01 1.0004779815674e+01 0.0000000000000e+00
7.6666665077209e-01 1.0004991531372e+01 0.0000000000000e+00
7.8333336114883e-01 1.0005208015442e+01 0.0000000000000e+00
8.0000001192093e-01 1.0005429267883e+01 0.0000000000000e+00
8.1666666269302e-01 1.0005655288696e+01 0.0000000000000e+00
8.3333331346512e-01 1.0005886077881e+01 0.0000000000000e+00
8.5000002384186e-01 1.0006120681763e+01 0.0000000000000e+00
8.6666667461395e-01 1.0006360054016e+01 0.0000000000000e+00
8.8333332538605e-01 1.0006604194641e+01 0.0000000000000e+00
8.9999997615814e-01 1.0006853103638e+01 0.0000000000000e+00
9.1666668653488e-01 1.0007106781006e+01 0.0000000000000e+00
9.3333333730698e-01 1.0007364273071e+01 0.0000000000000e+00
9.4999998807907e-01 1.0007626533508e+01 0.0000000000000e+00
9.6666663885117e-01 1.0007893562317e+01 0.0000000000000e+00
9.8333334922791e-01 1.0008165359497e+01 0.0000000000000e+00
1.0000000000000e+00 1.0008441925049e+01 0.0000000000000e+00
1.0166666507721e+00 1.0008722305298e+01 0.0000000000000e+00
1.0333333015442e+00 1.0009007453918e+01 0.0000000000000e+00
1.0499999523163e+00 1.0009297370911e+01 0.0000000000000e+00
1.0666667222977e+00 1.0009592056274e+01 0.0000000000000e+00
1.0833333730698e+00 1.0009891510010e+01 0.0000000000000e+00
1.1000000238419e+00 1.0010194778442e+01 0.0000000000000e+00
1.1166666746140e+00 1.0010502815247e+01 0.0000000000000e+00
1.1333333253860e+00 1.0010815620422e+01 0.0000000000000e+00
1.1499999761581e+00 1.0011133193970e+01 0.0000000000000e+00
1.1666666269302e+00 1.0011455535889e+01 0.0000000000000e+00
1.1833332777023e+00 1.0011781692505e+01 0.0000000000000e+00
1.2000000476837e+00 1.0012112617493e+01 0.0000000000000e+00
1.2166666984558e+00 1.0012448310852e+01 0.0000000000000e+00
1.2333333492279e+00 1.0012788772583e+01 0.0000000000000e+00
1.2500000000000e+00 1.0013134002686e+01 0.0000000000000e+00
1.2666666507721e+00 1.0013483047485e+01 0.0000000000000e+00
1.2833333015442e+00 1.0013836860657e+01 0.0000000000000e+00
1.2999999523163e+00 1.0014195442200e+01 0.0000000000000e+00
1.3166667222977e+00 1.0014558792114e+01 0.0000000000000e+00
1.3333333730698e+00 1.0014926910400e+01 0.0000000000000e+00
1.3500000238419e+00 1.0015298843384e+01 0.0000000000000e+00
1.3666666746140e+00 1.0015675544739e+01 0.0000000000000e+00
1.3833333253860e+00 1.0016057014465e+01 0.0000000000000e+00
1.3999999761581e+00 1.0016443252563e+01 0.0000000000000e+00
1.4166666269302e+00 1.0016833305359e+01 0.0000000000000e+00
1.4333332777023e+00 1.0017228126526e+01 0.0000000000000e+00
1.4500000476837e+00 1.0017627716064e+01 0.0000000000000e+00
1.4666666984558e+00 1.0018032073975e+01 0.0000000000000e+00
1.4833333492279e+00 1.0018441200256e+01 0.0000000000000e+00
1.5000000000000e+00 1.0018854141235e+01 0.0000000000000e+00
1.5166666507721e+00 1.0019271850586e+01 0.0000000000000e+00
1.5333333015442e+00 1.0019694328308e+01 0.0000000000000e+00
1.5499999523163e+00 1.0020121574402e+01 0.0000000000000e+00
1.5666667222977e+00 1.0020552635193e+01 0.0000000000000e+00
1.5833333730698e+00 1.0020988464355e+01 0.0000000000000e+00
1.6000000238419e+00 1.0021429061890e+01 0.0000000000000e+00
1.6166666746140e+00 1.0021874427795e+01 0.0000000000000e+00
1.6333333253860e+00 1.0022323608398e+01 0.0000000000000e+00
1.6499999761581e+00 1.0022777557373e+01 0.0000000000000e+00
1.6666666269302e+00 1.0023236274719e+01 0.0000000000000e+00
1.6833332777023e+00 1.0023699760437e+01 0.0000000000000e+00
1.7000000476837e+00 1.0024168014526e+01 0.0000000000000e+00
1.7166666984558e+00 1.0024640083313e+01 0.0000000000000e+00
1.7333333492279e+00 1.0025116920471e+01 0.0000000000000e+00
1.7500000000000e+00 1.0025598526001e+01 0.0000000000000e+00
1.7666666507721e+00 1.0026084899902e+01 0.0000000000000e+00
1.7833333015442e+00 1.0026575088501e+01 0.0000000000000e+00
1.7999999523163e+00 1.0027070045471e+01 0.0000000000000e+00
1.8166667222977e+00 1.0027569770813e+01 0.0000000000000e+00
1.8333333730698e+00 1.0028074264526e+01 0.0000000000000e+00
1.8500000238419e+00 1.0028582572937e+01 0.0000000000000e+00
1.8666666746140e+00 1.0029095649719e+01 0.0000000000000e+00
1.8833333253860e+00 1.0029613494873e+01 0.0000000000000e+00
1.8999999761581e+00 1.0030136108398e+01 0.0000000000000e+00
1.9166666269302e+00 1.0030662536621e+01 0.0000000000000e+00
1.9333332777023e+00 1.0031193733215e+01 0.0000000000000e+00
1.9500000476837e+00 1.0031729698181e+01 0.0000000000000e+00
1.9666666984558e+00 1.0032270431519e+01 0.0000000000000e+00
1.9833333492279e+00 1.0032814979553e+01 0.0000000000000e+00
2.0000000000000e+00 1.0033364295959e+01 0.0000000000000e+00
2.0166666507721e+00 1.0033918380737e+01 0.0000000000000e+00
2.0333333015442e+00 1.0034477233887e+01 0.0000000000000e+00
2.0499999523163e+00 1.0035039901733e+01 0.0000000000000e+00
2.0666666030884e+00 1.0035607337952e+01 0.0000000000000e+00
2.0833332538605e+00 1.0036179542542e+01 0.0000000000000e+00
2.0999999046326e+00 1.0036756515503e+01 0.0000000000000e+00
2.1166665554047e+00 1.0037337303162e+01 0.0000000000000e+00
2.1333334445953e+00 1.0037922859192e+01 0.0000000000000e+00
2.1500000953674e+00 1.0038513183594e+01 0.0000000000000e+00
2.1666667461395e+00 1.0039108276367e+01 0.0000000000000e+00
2.1833333969116e+00 1.0039707183838e+01 0.0000000000000e+00
2.2000000476837e+00 1.0040310859680e+01 0.0000000000000e+00
2.2166666984558e+00 1.0040919303894e+01 0.0000000000000e+00
2.2333333492279e+00 1.0041532516479e+01 0.0000000000000e+00
2.2500000000000e+00 1.0042149543762e+01 0.0000000000000e+00
2.2666666507721e+00 1.0042771339417e+01 0.0000000000000e+00
2.2833333015442e+00 1.0043397903442e+01 0.0000000000000e+00
2.2999999523163e+00 1.0044028282166e+01 0.0000000000000e+00
2.3166666030884e+00 1.0044663429260e+01 0.0000000000000e+00
2.3333332538605e+00 1.0045303344727e+01 0.0000000000000e+00
2.3499999046326e+00 1.0045948028564e+01 0.0000000000000e+00
2.3666665554047e+00 1.0046596527100e+01 0.0000000000000e+00
2.3833334445953e+00 1.0047249794006e+01 0.0000000000000e+00
2.4000000953674e+00 1.0047907829285e+01 0.0000000000000e+00
2.4166667461395e+00 1.0048570632935e+01 0.0000000000000e+00
2.4333333969116e+00 1.0049237251282e+01 0.0000000000000e+00
2.4500000476837e+00 1.0049908638000e+01 0.0000000000000e+00
2.4666666984558e+00 1.0050584793091e+01 0.0000000000000e+00
2.4833333492279e+00 1.0051264762878e+01 0.0000000000000e+00
2.5000000000000e+00 1.0051949501038e+01 0.0000000000000e+00
2.5166666507721e+00 1.0052639007568e+01 0.0000000000000e+00
2.5333333015442e+00 1.0053333282471e+01 0.0000000000000e+00
2.5499999523163e+00 1.0054031372070e+01 0.0000000000000e+00
2.5666666030884e+00 1.0054734230042e+01 0.0000000000000e+00
2.5833332538605e+00 1.0055441856384e+01 0.0000000000000e+00
2.5999999046326e+00 1.0056154251099e+01 0.0000000000000e+00
2.6166665554047e+00 1.0056870460510e+01 0.0000000000000e+00
2.6333334445953e+00 1.0057591438293e+01 0.0000000000000e+00
2.6500000953674e+00 1.0058317184448e+01 0.0000000000000e+00
2.6666667461395e+00 1.0059046745300e+01 0.0000000000000e+00
2.6833333969116e+00 1.0059781074524e+01 0.0000000000000e+00
2.7000000476837e+00 1.0060520172119e+01 0.0000000000000e+00
2.7166666984558e+00 1.0061264038086e+01 0.0000000000000e+00
2.7333333492279e+00 1.0062011718750e+01 0.0000000000000e+00
2.7500000000000e+00 1.0062764167786e+01 0.0000000000000e+00
2.7666666507721e+00 1.0063521385193e+01 0.0000000000000e+00
2.7833333015442e+00 1.0064282417297e+01 0.0000000000000e+00
2.7999999523163e+00 1.0065048217773e+01 0.0000000000000e+00
2.8166666030884e+00 1.0065818786621e+01 0.0000000000000e+00
2.8333332538605e+00 1.0066593170166e+01 0.0000000000000e+00
2.8499999046326e+00 1.0067372322083e+01 0.0000000000000e+00
2.8666665554047e+00 1.0068156242371e+01 0.0000000000000e+00
2.8833334445953e+00 1.0068944931030e+01 0.0000000000000e+00
2.9000000953674e+00 1.0069737434387e+01 0.0000000000000e+00
2.9166667461395e+00 1.0070534706116e+01 0.0000000000000e+00
2.9333333969116e+00 1.0071336746216e+01 0.0000000000000e+00
2.9500000476837e+00 1.0072142601013e+01 0.0000000000000e+00
2.9666666984558e+00 1.0072953224182e+01 0.0000000000000e+00
2.9833333492279e+00 1.0073768615723e+01 0.0000000000000e+00
3.0000000000000e+00 1.0074587821960e+01 0.0000000000000e+00
3.0166666507721e+00 1.0075411796570e+01 0.0000000000000e+00
3.0333333015442e+00 1.0076240539551e+01 0.0000000000000e+00
3.0499999523163e+00 1.0077074050903e+01 0.0000000000000e+00
3.0666666030884e+00 1.0077911376953e+01 0.0000000000000e+00
3.0833332538605e+00 1.0078753471375e+01 0.0000000000000e+00
3.0999999046326e+00 1.0079600334167e+01 0.0000000000000e+00
3.1166665554047e+00 1.0080451011658e+01 0.0000000000000e+00
3.1333334445953e+00 1.0081306457520e+01 0.0000000000000e+00
3.1500000953674e+00 1.0082166671753e+01 0.0000000000000e+00
3.1666667461395e+00 1.0083030700684e+01 0.0000000000000e+00
3.1833333969116e+00 1.0083899497986e+01 0.0000000000000e+00
3.2000000476837e+00 1.0084773063660e+01 0.0000000000000e+00
3.2166666984558e+00 1.0085650444031e+01 0.0000000000000e+00
3.2333333492279e+00 1.0086532592773e+01 0.0000000000000e+00
3.2500000000000e+00 1.0087419509888e+01 0.0000000000000e+00
3.2666666507721e+00 1.0088310241699e+01 0.0000000000000e+00
3.2833333015442e+00 1.0089205741882e+01 0.0000000000000e+00
3.2999999523163e+00 1.0090106010437e+01 0.0000000000000e+00
3.3166666030884e+00 1.0091011047363e+01 0.0000000000000e+00
3.3333332538605e+00 1.0091919898987e+01 0.0000000000000e+00
3.3499999046326e+00 1.0092833518982e+01 0.0000000000000e+00
3.3666665554047e+00 1.0093751907349e+01 0.0000000000000e+00
3.3833334445953e+00 1.0094674110413e+01 0.0000000000000e+00
3.4000000953674e+00 1.0095601081848e+01 0.0000000000000e+00
3.4166667461395e+00 1.0096532821655e+01 0.0000000000000e+00
3.4333333969116e+00 1.0097468376160e+01 0.0000000000000e+00
3.4500000476837e+00 1.0098408699036e+01 0.0000000000000e+00
3.4666666984558e+00 1.0099353790283e+01 0.0000000000000e+00
3.4833333492279e+00 1.0100302696228e+01 0.0000000000000e+00
3.5000000000000e+00 1.0101256370544e+01 0.0000000000000e+00
3.5166666507721e+00 1.0102214813232e+01 0.0000000000000e+00
3.5333333015442e+00 1.0103177070618e+01 0.0000000000000e+00
3.5499999523163e+00 1.0104144096375e+01 0.0000000000000e+00
3.5666666030884e+00 1.0105115890503e+01 0.0000000000000e+00
3.5833332538605e+00 1.0106091499329e+01 0.0000000000000e+00
3.5999999046326e+00 1.0107071876526e+01 0.0000000000000e+00
3.6166665554047e+00 1.0108057022095e+01 0.0000000000000e+00
3.6333334445953e+00 1.0109045982361e+01 0.0000000000000e+00
3.6500000953674e+00 1.0110039710999e+01 0.0000000000000e+00
3.6666667461395e+00 1.0111038208008e+01 0.0000000000000e+00
3.6833333969116e+00 1.0112040519714e+01 0.0000000000000e+00
3.7000000476837e+00 1.0113047599792e+01 0.0000000000000e+00
3.7166666984558e+00 1.0114059448242e+01 0.0000000000000e+00
3.7333333492279e+00 1.0115075111389e+01 0.0000000000000e+00
3.7500000000000e+00 1.0116095542908e+01 0.0000000000000e+00
3.7666666507721e+00 1.0117120742798e+01 0.0000000000000e+00
3.7833333015442e+00 1.0118149757385e+01 0.0000000000000e+00
3.7999999523163e+00 1.0119183540344e+01 0.0000000000000e+00
3.8166666030884e+00 1.0120222091675e+01 0.0000000000000e+00
3.8333332538605e+00 1.0121264457703e+01 0.0000000000000e+00
3.8499999046326e+00 1.0122311592102e+01 0.0000000000000e+00
3.8666665554047e+00 1.0123362541199e+01 0.0000000000000e+00
3.8833334445953e+00 1.0124418258667e+01 0.0000000000000e+00
3.9000000953674e+00 1.0125478744507e+01 0.0000000000000e+00
3.9166667461395e+00 1.0126543045044e+01 0.0000000000000e+00
3.9333333969116e+00 1.0127612113953e+01 0.0000000000000e+00
3.9500000476837e+00 1.0128685951233e+01 0.0000000000000e+00
3.9666666984558e+00 1.0129763603210e+01 0.0000000000000e+00
3.9833333492279e+00 1.0130846023560e+01 0.0000000000000e+00
4.0000000000000e+00 1.0131933212280e+01 0.0000000000000e+00
4.0166668891907e+00 1.0133024215698e+01 0.0000000000000e+00
4.0333333015442e+00 1.0134119987488e+01 0.0000000000000e+00
4.0500001907349e+00 1.0135220527649e+01 0.0000000000000e+00
4.0666666030884e+00 1.0136324882507e+01 0.0000000000000e+00
4.0833334922791e+00 1.0137434005737e+01 0.0000000000000e+00
4.0999999046326e+00 1.0138547897339e+01 0.0000000000000e+00
4.1166667938232e+00 1.0139665603638e+01 0.0000000000000e+00
4.1333332061768e+00 1.0140788078308e+01 0.0000000000000e+00
4.1500000953674e+00 1.0141914367676e+01 0.0000000000000e+00
4.1666665077209e+00 1.0143045425415e+01 0.0000000000000e+00
4.1833333969116e+00 1.0144181251526e+01 0.0000000000000e+00
4.1999998092651e+00 1.0145320892334e+01 0.0000000000000e+00
4.2166666984558e+00 1.0146465301514e+01 0.0000000000000e+00
4.2333331108093e+00 1.0147614479065e+01 0.0000000000000e+00
4.2500000000000e+00 1.0148767471313e+01 0.0000000000000e+00
4.2666668891907e+00 1.0149925231934e+01 0.0000000000000e+00
4.2833333015442e+00 1.0151086807251e+01 0.0000000000000e+00
4.3000001907349e+00 1.0152253150940e+01 0.0000000000000e+00
4.3166666030884e+00 1.0153424263000e+01 0.0000000000000e+00
4.3333334922791e+00 1.0154599189758e+01 0.0000000000000e+00
4.3499999046326e+00 1.0155778884888e+01 0.0000000000000e+00
4.3666667938232e+00 1.0156963348389e+01 0.0000000000000e+00
4.3833332061768e+00 1.0158151626587e+01 0.0000000000000e+00
4.4000000953674e+00 1.0159344673157e+01 0.0000000000000e+00
4.4166665077209e+00 1.0160541534424e+01 0.0000000000000e+00
4.4333333969116e+00 1.0161743164062e+01 0.0000000000000e+00
4.4499998092651e+00 1.0162949562073e+01 0.0000000000000e+00
4.4666666984558e+00 1.0164159774780e+01 0.0000000000000e+00
4.4833331108093e+00 1.0165374755859e+01 0.0000000000000e+00
4.5000000000000e+00 1.0166594505310e+01 0.0000000000000e+00
4.5166668891907e+00 1.0167818069458e+01 0.0000000000000e+00
4.5333333015442e+00 1.0169046401978e+01 0.0000000000000e+00
4.5500001907349e+00 1.0170278549194e+01 0.0000000000000e+00
4.5666666030884e+00 1.0171515464783e+01 0.0000000000000e+00
4.5833334922791e+00 1.0172757148743e+01 0.0000000000000e+00
4.5999999046326e+00 1.0174002647400e+01 0.0000000000000e+00
4.6166667938232e+00 1.0175252914429e+01 0.0000000000000e+00
4.6333332061768e+00 1.0176507949829e+01 0.0000000000000e+00
4.6500000953674e+00 1.0177766799927e+01 0.0000000000000e+00
4.6666665077209e+00 1.0179030418396e+01 0.0000000000000e+00
4.6833333969116e+00 1.0180297851562e+01 0.0000000000000e+00
4.6999998092651e+00 1.0181570053101e+01 0.0000000000000e+00
4.7166666984558e+00 1.0182847023010e+01 0.0000000000000e+00
4.7333331108093e+00 1.0184127807617e+01 0.0000000000000e+00
4.7500000000000e+00 1.0185413360596e+01 0.0000000000000e+00
4.7666668891907e+00 1.0186702728271e+01 0.0000000000000e+00
